systemName;region;route;banner;abbrev;city;root;altRouteNames
espn;ESP;NIV;;;Las Cabezas de San Juan;esp.n004;
espn;ESP;NIV;;Jer;Jerez de la Frontera;esp.n004jer;
espn;ESP;NIV;;Pue;El Puerto de Santa María;esp.n004pue;
espn;ESP;NIVa;;Ele;Santa Elena;esp.n004aele;
espn;ESP;NIVa;;Cap;El Carpio;esp.n004acar;
espn;ESP;NIVa;;;La Carlota;esp.n004a;
espn;ESP;NV;;Tal;Talavera la Real;esp.n005tal;
espn;ESP;NV;;Mer;Mérida;esp.n005mer;
espn;ESP;NV;;Mia;Miajadas;esp.n005mia;
espn;ESP;NV;;Tru;Trujillo;esp.n005tru;
espn;ESP;NV;;;Almaraz;esp.n005;
espn;ESP;NV;;Nav;Navalmoral de la Mata;esp.n005nav;
espn;ESP;NVa;;Lag;Lagartera;esp.n005alag;
espn;ESP;NVa;;;Valmojado;esp.n005a;
espn;ESP;NVI;;;Lugo;esp.n006;
espn;ESP;NVI;;Tor;Tordesillas;esp.n006tor;
espn;ESP;NVI;;Rue;Rueda;esp.n006rue;
espn;ESP;NVI;;Esp;El Espinar;esp.n006esp;
espn;ESP;NVIa;;;Betanzos;esp.n006a;
espn;ESP;N102;;;;esp.n102;
espn;ESP;N104;;;;esp.n104;
espn;ESP;N110;;;;esp.n110;
espn;ESP;N110a;;;;esp.n110a;
espn;ESP;N111;;;(Main);esp.n111;
espn;ESP;N111;;Log;Logroño;esp.n111log;
espn;ESP;N111;;Via;Viana;esp.n111via;
espn;ESP;N111a;;Log;Logroño;esp.n111alog;
espn;ESP;N111a;;;Piqueras;esp.n111a;
espn;ESP;N111a;;Gar;Garray;esp.n111agar;
espn;ESP;N111a;;Sor;Soria;esp.n111asor;
espn;ESP;N113;;;;esp.n113;
espn;ESP;N120;;Our;Ourense;esp.n120our;
espn;ESP;N120;;;Burgos;esp.n120;
espn;ESP;N120a;;;Monforte de Lemos;esp.n120a;
espn;ESP;N120a;;Ast;Astorga;esp.n120aast;
espn;ESP;N120a;;Dom;Santo Domingo de la Calzada;esp.n120adom;
espn;ESP;N121;;;;esp.n121;
espn;ESP;N121a;;;;esp.n121a;
espn;ESP;N121b;;;;esp.n121b;
espn;ESP;N121c;;;;esp.n121c;
espn;ESP;N122;;Zam;Zamora;esp.n122zam;
espn;ESP;N122;;;Soria;esp.n122;
espn;ESP;N122a;;Mar;San Martín del Pedroso;esp.n122amar;
espn;ESP;N122a;;;La Cistérniga;esp.n122a;
espn;ESP;N123;;;;esp.n123;
espn;ESP;N123a;;;;esp.n123a;
espn;ESP;N124;;;;esp.n124;
espn;ESP;N125;;;;esp.n125;
espn;ESP;N126;;;;esp.n126;
espn;ESP;N135;;;;esp.n135;
espn;ESP;N141;;;;esp.n141;
espn;ESP;N145;;;;esp.n145;
espn;ESP;N150;;;;esp.n150;
espn;ESP;N152;;;;esp.n152;
espn;ESP;N154;;;;esp.n154;
espn;ESP;N156;;;;esp.n156;
espn;ESP;N204;;;;esp.n204;
espn;ESP;N211;;;;esp.n211;
espn;ESP;N220;;;;esp.n220;
espn;ESP;N225;;;La Vall d'Uixó;esp.n225;
espn;ESP;N225;;Cas;Castellón de la Plana;esp.n225cas;
espn;ESP;N230;;;;esp.n230;
espn;ESP;N232;;Pan;Pancorbo;esp.n232pan;
espn;ESP;N232;;Cal;Calahorra;esp.n232cal;
espn;ESP;N232;;Gal;Gallur;esp.n232gal;
espn;ESP;N232;;Zar;Zaragoza;esp.n232zar;
espn;ESP;N232;;;Alcañiz;esp.n232;
espn;ESP;N232a;;;Casalarreina;esp.n232a;
espn;ESP;N232a;;Fue;Fuentes de Ebro;esp.n232afue;
espn;ESP;N234;;;;esp.n234;
espn;ESP;N234a;;;;esp.n234a;
espn;ESP;N235;;;;esp.n235;
espn;ESP;N238;;;;esp.n238;
espn;ESP;N240;;Vit;Vitoria-Gasteiz;esp.n240vit;
espn;ESP;N240;;Jac;Jaca;esp.n240jac;
espn;ESP;N240;;;Lleida;esp.n240;
espn;ESP;N240a;;;Pamplona;esp.n240a;
espn;ESP;N240a;;Val;Valls;esp.n240aval;
espn;ESP;N260;;;(Main);esp.n260;
espn;ESP;N260;;Lla;Llançà;esp.n260lla;
espn;ESP;N260a;;;Biescas;esp.n260a;
espn;ESP;N260a;;Olo;Olot;esp.n260aolo;
espn;ESP;N260a;;Que;Queixàs;esp.n260aque;
espn;ESP;N260a;;Vil;Vilademires;esp.n260avil;
espn;ESP;N301;;Mot;Mota del Cuervo;esp.n301mot;
espn;ESP;N301;;;(Main);esp.n301;
espn;ESP;N301;;Mol;Molina de Segura;esp.n301mol;
espn;ESP;N301a;;Qui;Quintanar de la Orden;esp.n301aqui;
espn;ESP;N301a;;Pal;El Palmar;esp.n301apal;
espn;ESP;N301a;;;Cartagena;esp.n301a;
espn;ESP;N310;;;;esp.n310;
espn;ESP;N320;;;;esp.n320;
espn;ESP;N320a;;Que;Quer;esp.n320aque;
espn;ESP;N320a;;Gua;Guadalajara;esp.n320agua;
espn;ESP;N320a;;Ten;Tendilla;esp.n320aten;
espn;ESP;N320a;;;Alhóndiga;esp.n320a;
espn;ESP;N322;;;;esp.n322;
espn;ESP;N322a;;Alb;Albacete;esp.n322aalb;
espn;ESP;N322a;;;Casas-Ibáñez;esp.n322a;
espn;ESP;N323;;;;esp.n323;
espn;ESP;N323a;;;Jaén;esp.n323a;
espn;ESP;N323a;;Cam;Campotéjar;esp.n323acam;
espn;ESP;N323a;;Cub;Parque del Cubillas;esp.n323acub;
espn;ESP;N323a;;Pad;El Padul;esp.n323apad;
espn;ESP;N325;;;;esp.n325;
espn;ESP;N330;;;Zaragoza;esp.n330;
espn;ESP;N330;;Uti;Utiel;esp.n330uti;
espn;ESP;N330a;;Can;Canfranc;esp.n330acan;
espn;ESP;N330a;;Jac;Jaca;esp.n330ajac;
espn;ESP;N330a;;;Sabiñánigo;esp.n330a;
espn;ESP;N330a;;Jal;Jalance;esp.n330ajal;
espn;ESP;N331;;;(Main);esp.n331;
espn;ESP;N331;;Ant;Antequera;esp.n331ant;
espn;ESP;N332;;;(Main);esp.n332;
espn;ESP;N332;;Cam;El Campello;esp.n332cam;
espn;ESP;N332a;;Ond;Ondara;esp.n332aond;
espn;ESP;N332a;;;La Vila Joiosa;esp.n332a;
espn;ESP;N332a;;Mar;La Marina;esp.n332amar;
espn;ESP;N332r;;;;esp.n332r;
espn;ESP;N337;;;;esp.n337;
espn;ESP;N338;;;;esp.n338;
espn;ESP;N339;;;;esp.n339;
espn;ESP;N340;;Chi;Chiclana de la Frontera;esp.n340chi;
espn;ESP;N340;;Elc;Elche;esp.n340elc;
espn;ESP;N340;;Alc;Alcoy;esp.n340alc;
espn;ESP;N340;;Mot;Motril;esp.n340mot;
espn;ESP;N340;;;Castellón de la Plana;esp.n340;
espn;ESP;N340;;Tor;Torredembarra;esp.n340tor;
espn;ESP;N340a;;Rin;Rincón de la Victoria;esp.n340arin;
espn;ESP;N340a;;Adr;Adra;esp.n340aadr;
espn;ESP;N340a;;;Almería;esp.n340a;
espn;ESP;N340a;;Hue;Huércal-Overa;esp.n340ahue;
espn;ESP;N340a;;Lor;Lorca;esp.n340alor;
espn;ESP;N340a;;Cas;Castellón de la Plana;esp.n340acas;
espn;ESP;N340a;;Vin;Vinaroz;esp.n340avin;
espn;ESP;N340a;;Car;San Carlos de la Rápita;esp.n340acar;
espn;ESP;N340a;;Ald;La Aldea;esp.n340aald;
espn;ESP;N340a;;Mon;Santa Margarita y Monjós;esp.n340amon;
espn;ESP;N341;;;;esp.n341;
espn;ESP;N342a;;;;esp.n342a;
espn;ESP;N344;;;(Main);esp.n344;
espn;ESP;N344;;Alq;El Alquián;esp.n344alq;
espn;ESP;N344;;Mol;Molina de Segura;esp.n344mol;
espn;ESP;N345;;;;esp.n345;
espn;ESP;N346;;;;esp.n346;
espn;ESP;N347;;Mot;Motril;esp.n347mot;
espn;ESP;N347;;;El Alquián;esp.n347;
espn;ESP;N348;;;;esp.n348;
espn;ESP;N349;;;Jerez de la Frontera;esp.n349;
espn;ESP;N349;;Alq;El Alquián;esp.n349alq;
espn;ESP;N350;;;;esp.n350;
espn;ESP;N351;;;;esp.n351;
espn;ESP;N352;;;;esp.n352;
espn;ESP;N354;;;;esp.n354;
espn;ESP;N357;;;;esp.n357;
espn;ESP;N362;;;;esp.n362;
espn;ESP;N400;;;;esp.n400;
espn;ESP;N401;;;;esp.n401;
espn;ESP;N401a;;;Sonseca;esp.n401a;
espn;ESP;N401a;;Yeb;Los Yébenes;esp.n401ayeb;
espn;ESP;N403;;;;esp.n403;
espn;ESP;N403a;;;;esp.n403a;
espn;ESP;N420;;Pue;Puertollano;esp.n420pue;
espn;ESP;N420;;;Teruel;esp.n420;
espn;ESP;N420a;;Ter;Teruel;esp.n420ater;
espn;ESP;N420a;;Mor;Mora de Ebro;esp.n420amor;
espn;ESP;N420a;;Fal;Falset;esp.n420afal;
espn;ESP;N420a;;;Reus;esp.n420a;
espn;ESP;N430;;;;esp.n430;
espn;ESP;N430a;;;Fuenlabrada de los Montes;esp.n430a;
espn;ESP;N430a;;Dai;Daimiel;esp.n430adai;
espn;ESP;N430a;;Mem;Membrilla;esp.n430amem;
espn;ESP;N430a;;Oss;Ossa de Montiel;esp.n430aoss;
espn;ESP;N430a;;Mun;Munera;esp.n430amun;
espn;ESP;N430a;;Alm;Almansa;esp.n430aalm;
espn;ESP;N431;;;;esp.n431;
espn;ESP;N432;;;;esp.n432;
espn;ESP;N432a;;Alb;La Albuera;esp.n432aalb;
espn;ESP;N432a;;Lle;Llerena;esp.n432alle;
espn;ESP;N432a;;Gra;Granja de Torrehermosa;esp.n432agra;
espn;ESP;N432a;;Cue;Cuenca;esp.n432acue;
espn;ESP;N432a;;Esp;Espiel;esp.n432aesp;
espn;ESP;N432a;;;Cerro Muriano;esp.n432a;
espn;ESP;N432a;;Bae;Baena;esp.n432abae;
espn;ESP;N432a;;Alu;Alcaudete;esp.n432aalu;
espn;ESP;N432a;;All;Alcalá la Real;esp.n432aall;
espn;ESP;N432a;;Pin;Pinos Puente;esp.n432apin;
espn;ESP;N433;;;;esp.n433;
espn;ESP;N435;;;;esp.n435;
espn;ESP;N437;;;;esp.n437;
espn;ESP;N442;;;;esp.n442;
espn;ESP;N444;;;;esp.n444;
espn;ESP;N445;;;;esp.n445;
espn;ESP;N446;;;;esp.n446;
espn;ESP;N501;;;;esp.n501;
espn;ESP;N502;;;;esp.n502;
espn;ESP;N502a;;;Talavera de la Reina;esp.n502a;
espn;ESP;N502a;;Esp;Espiel;esp.n502aesp;
espn;ESP;N521;;;;esp.n521;
espn;ESP;N525;;;;esp.n525;
espn;ESP;N532;;;;esp.n532;
espn;ESP;N536;;;;esp.n536;
espn;ESP;N540;;;;esp.n540;
espn;ESP;N541;;;;esp.n541;
espn;ESP;N547;;;;esp.n547;
espn;ESP;N550;;Cor;La Coruña;esp.n550cor;
espn;ESP;N550;;;Pontevedra;esp.n550;
espn;ESP;N550a;;;;esp.n550a;
espn;ESP;N551;;;;esp.n551;
espn;ESP;N552;;;;esp.n552;
espn;ESP;N554;;;;esp.n554;
espn;ESP;N555;;;;esp.n555;
espn;ESP;N556;;;;esp.n556;
espn;ESP;N559;;;;esp.n559;
espn;ESP;N601;;;;esp.n601;
espn;ESP;N603;;;;esp.n603;
espn;ESP;N610;;;;esp.n610;
espn;ESP;N610a;;;;esp.n610a;
espn;ESP;N611;;Tor;Torrelavega;esp.n611tor;
espn;ESP;N611;;;Palencia;esp.n611;
espn;ESP;N611a;;;;esp.n611a;
espn;ESP;N620;;;Salamanca;esp.n620;
espn;ESP;N620;;Val;Valladolid;esp.n620val;
espn;ESP;N620;;Ven;Venta de Baños;esp.n620ven;
espn;ESP;N620a;;;Buniel;esp.n620a;
espn;ESP;N621;;Leo;León;esp.n621leo;
espn;ESP;N621;;;Riaño;esp.n621;
espn;ESP;N621a;;;;esp.n621a;
espn;ESP;N622;;;Lerma;esp.n622;
espn;ESP;N622;;Vit;Vitoria-Gasteiz;esp.n622vit;
espn;ESP;N623;;;;esp.n623;
espn;ESP;N625;;;;esp.n625;
espn;ESP;N627;;;;esp.n627;
espn;ESP;N629;;;;esp.n629;
espn;ESP;N629a;;;;esp.n629a;
espn;ESP;N630;;Ovi;Oviedo;esp.n630ovi;
espn;ESP;N630;;Zam;Zamora;esp.n630zam;
espn;ESP;N630;;;Mérida;esp.n630;
espn;ESP;N630a;;;;esp.n630a;
espn;ESP;N631;;;;esp.n631;
espn;ESP;N632;;Mur;Muros de Nalón;esp.n632mur;
espn;ESP;N632;;;Villaviciosa;esp.n632;
espn;ESP;N632a;;;;esp.n632a;
espn;ESP;N633;;;;esp.n633;
espn;ESP;N634;;San;Santiago de Compostela;esp.n634san;
espn;ESP;N634;;Cur;Curtis;esp.n634cur;
espn;ESP;N634;;;Oviedo;esp.n634;
espn;ESP;N634;;Vic;San Vicente de la Barquera;esp.n634vic;
espn;ESP;N634;;Cas;Castro Urdiales;esp.n634cas;
espn;ESP;N634;;Dur;Durango;esp.n634dur;
espn;ESP;N634a;;Mon;Mondoñedo;esp.n634amon;
espn;ESP;N634a;;Lou;Lorenzana;esp.n634alou;
espn;ESP;N634a;;;Las Presillas;esp.n634a;
espn;ESP;N634d;;;;esp.n634d;
espn;ESP;N635;;;;esp.n635;
espn;ESP;N636;;San;Santander;esp.n636san;
espn;ESP;N636;;;Durango;esp.n636;
espn;ESP;N637;;;;esp.n637;
espn;ESP;N638;;;;esp.n638;
espn;ESP;N640;;;;esp.n640;
espn;ESP;N640a;;;;esp.n640a;
espn;ESP;N642;;;Burela;esp.n642;
espn;ESP;N642;;Rib;Ribadeo;esp.n642rib;
espn;ESP;N643;;;;esp.n643;
espn;ESP;N651;;;;esp.n651;
espn;ESP;N655;;;;esp.n655;
